git [Time: 2024-04-22 04:17:39,856, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28348
[Time: 2024-04-22 11:44:16,209, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 11:44:17,470, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 11:44:17] "GET /getWeather/28306 HTTP/1.1" 200 -
[Time: 2024-04-22 11:44:52,666, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28306
[Time: 2024-04-22 11:44:52,667, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 11:44:53,141, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28306 HTTP/1.1" 200 347
[Time: 2024-04-22 11:44:53,144, File: weather.py:14, Function: __init__] INFO -  Weather for 28306 retrieved
[Time: 2024-04-22 11:44:53,144, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28306
[Time: 2024-04-22 11:44:53,145, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 47.0 degrees Fahrenheit with 90% humidity.
[Time: 2024-04-22 11:44:53,466, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 11:44:53,708, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 11:44:53,767, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 11:44:54,301, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 11:44:54,595, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 11:44:54] "GET /getWeather/28306 HTTP/1.1" 200 -
[Time: 2024-04-22 11:44:54,806, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 11:44:54] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
[Time: 2024-04-22 15:00:31,730, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8080
[Time: 2024-04-22 15:00:31,732, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-22 15:00:31,734, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 15:00:34,369, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 15:00:34,370, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 279-489-967
[Time: 2024-04-22 15:00:39,060, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:00:39] "GET / HTTP/1.1" 200 -
[Time: 2024-04-22 15:00:39,165, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:00:39] "GET /style.css HTTP/1.1" 200 -
[Time: 2024-04-22 15:00:39,166, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:00:39] "GET /script.js HTTP/1.1" 200 -
[Time: 2024-04-22 15:00:39,187, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:00:39] "GET /weather-images.jpg HTTP/1.1" 200 -
[Time: 2024-04-22 15:00:43,868, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28306
[Time: 2024-04-22 15:00:43,876, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 15:00:44,547, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28306 HTTP/1.1" 200 347
[Time: 2024-04-22 15:00:44,550, File: weather.py:14, Function: __init__] INFO -  Weather for 28306 retrieved
[Time: 2024-04-22 15:00:44,551, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28306
[Time: 2024-04-22 15:00:44,552, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 47.0 degrees Fahrenheit with 90% humidity.
[Time: 2024-04-22 15:00:44,555, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): huggingface.co:443
[Time: 2024-04-22 15:00:44,922, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:00:45,232, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:00:45,301, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:00:47,690, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:00:49,521, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:00:49] "GET /get_weather?zip=28306 HTTP/1.1" 200 -
[Time: 2024-04-22 15:05:16,032, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:05:16] "[33mGET /28306 HTTP/1.1[0m" 404 -
[Time: 2024-04-22 15:05:33,226, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28306
[Time: 2024-04-22 15:05:33,230, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 15:05:33,667, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28306 HTTP/1.1" 200 347
[Time: 2024-04-22 15:05:33,670, File: weather.py:14, Function: __init__] INFO -  Weather for 28306 retrieved
[Time: 2024-04-22 15:05:33,671, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28306
[Time: 2024-04-22 15:05:33,672, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 47.0 degrees Fahrenheit with 90% humidity.
[Time: 2024-04-22 15:05:33,675, File: connectionpool.py:292, Function: _get_conn] DEBUG -  Resetting dropped connection: huggingface.co
[Time: 2024-04-22 15:05:33,912, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:05:34,438, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:05:34,601, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:05:35,738, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 15:05:36,192, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:05:36] "GET /getWeather/28306 HTTP/1.1" 200 -
[Time: 2024-04-22 15:05:36,277, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:05:36] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
[Time: 2024-04-22 15:12:06,395, File: _internal.py:96, Function: _log] INFO -   * Detected change in '/mnt/d/GlobalDevExperts_DevOps/GDE_WebProject/webapp.py', reloading
[Time: 2024-04-22 15:12:07,500, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 15:12:10,060, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 15:12:10,061, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 279-489-967
[Time: 2024-04-22 15:12:13,490, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:12:13] "[36mGET / HTTP/1.1[0m" 304 -
[Time: 2024-04-22 15:12:13,621, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:12:13] "[36mGET /script.js HTTP/1.1[0m" 304 -
[Time: 2024-04-22 15:12:13,623, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:12:13] "[36mGET /style.css HTTP/1.1[0m" 304 -
[Time: 2024-04-22 15:12:13,648, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 15:12:13] "[36mGET /weather-images.jpg HTTP/1.1[0m" 304 -
[Time: 2024-04-22 22:33:27,765, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://172.23.121.183:8080
[Time: 2024-04-22 22:33:27,766, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-22 22:33:27,767, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 22:33:29,250, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 22:33:29,256, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 159-376-948
[Time: 2024-04-22 22:33:37,397, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:33:37] "GET / HTTP/1.1" 200 -
[Time: 2024-04-22 22:33:37,453, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:33:37] "GET /style.css HTTP/1.1" 200 -
[Time: 2024-04-22 22:33:37,453, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:33:37] "GET /script.js HTTP/1.1" 200 -
[Time: 2024-04-22 22:33:37,472, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:33:37] "GET /weather-images.jpg HTTP/1.1" 200 -
[Time: 2024-04-22 22:34:30,998, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28306
[Time: 2024-04-22 22:34:31,002, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 22:34:31,468, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28306 HTTP/1.1" 401 None
[Time: 2024-04-22 22:34:31,481, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:34:31] "[35m[1mGET /get_weather?zip=28306 HTTP/1.1[0m" 500 -
[Time: 2024-04-22 22:35:01,934, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://172.23.121.183:8080
[Time: 2024-04-22 22:35:01,935, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-22 22:35:01,936, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 22:35:03,313, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 22:35:03,314, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 159-376-948
[Time: 2024-04-22 22:35:04,291, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:35:04] "[36mGET / HTTP/1.1[0m" 304 -
[Time: 2024-04-22 22:35:04,341, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:35:04] "[36mGET /script.js HTTP/1.1[0m" 304 -
[Time: 2024-04-22 22:35:04,342, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:35:04] "[36mGET /style.css HTTP/1.1[0m" 304 -
[Time: 2024-04-22 22:35:04,379, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:35:04] "[36mGET /weather-images.jpg HTTP/1.1[0m" 304 -
[Time: 2024-04-22 22:35:08,327, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28306
[Time: 2024-04-22 22:35:08,330, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 22:35:08,933, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28306 HTTP/1.1" 200 348
[Time: 2024-04-22 22:35:08,935, File: weather.py:14, Function: __init__] INFO -  Weather for 28306 retrieved
[Time: 2024-04-22 22:35:08,936, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28306
[Time: 2024-04-22 22:35:08,936, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 61.0 degrees Fahrenheit with 35% humidity.
[Time: 2024-04-22 22:35:08,938, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): huggingface.co:443
[Time: 2024-04-22 22:35:09,170, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 22:35:09,346, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 22:35:09,387, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 22:35:11,359, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 22:35:12,458, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 22:35:12] "GET /get_weather?zip=28306 HTTP/1.1" 200 -
[Time: 2024-04-22 22:59:50,967, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://172.23.121.183:8080
[Time: 2024-04-22 22:59:50,968, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-22 22:59:50,969, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 22:59:52,405, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 22:59:52,406, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 159-376-948
[Time: 2024-04-22 23:00:36,532, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://172.23.121.183:8080
[Time: 2024-04-22 23:00:36,532, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-22 23:00:36,533, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-22 23:00:37,846, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-22 23:00:37,847, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 159-376-948
[Time: 2024-04-22 23:00:40,874, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 23:00:40] "[36mGET / HTTP/1.1[0m" 304 -
[Time: 2024-04-22 23:00:40,944, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 23:00:40] "[36mGET /script.js HTTP/1.1[0m" 304 -
[Time: 2024-04-22 23:00:40,944, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 23:00:40] "[36mGET /style.css HTTP/1.1[0m" 304 -
[Time: 2024-04-22 23:00:40,951, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 23:00:40] "[36mGET /weather-images.jpg HTTP/1.1[0m" 304 -
[Time: 2024-04-22 23:00:46,242, File: weather.py:17, Function: get_weather] DEBUG -  Getting weather for 28348
[Time: 2024-04-22 23:00:46,245, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): us-weather-by-zip-code.p.rapidapi.com:443
[Time: 2024-04-22 23:00:46,810, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://us-weather-by-zip-code.p.rapidapi.com:443 "GET /getweatherzipcode?zip=28348 HTTP/1.1" 200 346
[Time: 2024-04-22 23:00:46,812, File: weather.py:14, Function: __init__] INFO -  Weather for 28348 retrieved
[Time: 2024-04-22 23:00:46,813, File: weather.py:39, Function: verbal_weather] DEBUG -  Verbose message requested for 28348
[Time: 2024-04-22 23:00:46,813, File: weather.py:40, Function: verbal_weather] DEBUG -  Weather is Fair and a temperature is 61.0 degrees Fahrenheit with 35% humidity.
[Time: 2024-04-22 23:00:46,815, File: connectionpool.py:1055, Function: _new_conn] DEBUG -  Starting new HTTPS connection (1): huggingface.co:443
[Time: 2024-04-22 23:00:47,061, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/tokenizer_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 23:00:47,247, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 23:00:47,290, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/config.json HTTP/1.1" 200 0
[Time: 2024-04-22 23:00:48,412, File: connectionpool.py:549, Function: _make_request] DEBUG -  https://huggingface.co:443 "HEAD /google/flan-t5-base/resolve/main/generation_config.json HTTP/1.1" 200 0
[Time: 2024-04-22 23:00:49,349, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [22/Apr/2024 23:00:49] "GET /get_weather?zip=28348 HTTP/1.1" 200 -
[Time: 2024-04-23 17:52:11,431, File: _internal.py:96, Function: _log] INFO -  [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://172.23.121.183:8080
[Time: 2024-04-23 17:52:11,432, File: _internal.py:96, Function: _log] INFO -  [33mPress CTRL+C to quit[0m
[Time: 2024-04-23 17:52:11,434, File: _internal.py:96, Function: _log] INFO -   * Restarting with stat
[Time: 2024-04-23 17:52:14,247, File: _internal.py:96, Function: _log] WARNING -   * Debugger is active!
[Time: 2024-04-23 17:52:14,250, File: _internal.py:96, Function: _log] INFO -   * Debugger PIN: 106-749-730
[Time: 2024-04-23 17:52:22,840, File: _internal.py:96, Function: _log] INFO -  127.0.0.1 - - [23/Apr/2024 17:52:22] "GET / HTTP/1.1" 200 -
